ID;Time;3997.7318;3995.672175;3993.61255;3991.552925;3989.493301;3987.433676;3985.374051;3983.314426;3981.254801;3979.195176;3977.135552;3975.075927;3973.016302;3970.956677;3968.897052;3966.837427;3964.777803;3962.718178;3960.658553;3958.598928;3956.539303;3954.479678;3952.420054;3950.360429;3948.300804;3946.241179;3944.181554;3942.121929;3940.062305;3938.00268;3935.943055;3933.88343;3931.823805;3929.76418;3927.704556;3925.644931;3923.585306;3921.525681;3919.466056;3917.406431;3915.346807;3913.287182;3911.227557;3909.167932;3907.108307;3905.048682;3902.989058;3900.929433;3898.869808;3896.810183;3894.750558;3892.690933;3890.631309;3888.571684;3886.512059;3884.452434;3882.392809;3880.333184;3878.273559;3876.213935;3874.15431;3872.094685;3870.03506;3867.975435;3865.91581;3863.856186;3861.796561;3859.736936;3857.677311;3855.617686;3853.558061;3851.498437;3849.438812;3847.379187;3845.319562;3843.259937;3841.200312;3839.140688;3837.081063;3835.021438;3832.961813;3830.902188;3828.842563;3826.782939;3824.723314;3822.663689;3820.604064;3818.544439;3816.484814;3814.42519;3812.365565;3810.30594;3808.246315;3806.18669;3804.127065;3802.067441;3800.007816;3797.948191;3795.888566;3793.828941;3791.769316;3789.709692;3787.650067;3785.590442;3783.530817;3781.471192;3779.411567;3777.351943;3775.292318;3773.232693;3771.173068;3769.113443;3767.053818;3764.994193;3762.934569;3760.874944;3758.815319;3756.755694;3754.696069;3752.636444;3750.57682;3748.517195;3746.45757;3744.397945;3742.33832;3740.278695;3738.219071;3736.159446;3734.099821;3732.040196;3729.980571;3727.920946;3725.861322;3723.801697;3721.742072;3719.682447;3717.622822;3715.563197;3713.503573;3711.443948;3709.384323;3707.324698;3705.265073;3703.205448;3701.145824;3699.086199;3697.026574;3694.966949;3692.907324;3690.847699;3688.788075;3686.72845;3684.668825;3682.6092;3680.549575;3678.48995;3676.430326;3674.370701;3672.311076;3670.251451;3668.191826;3666.132201;3664.072577;3662.012952;3659.953327;3657.893702;3655.834077;3653.774452;3651.714827;3649.655203;3647.595578;3645.535953;3643.476328;3641.416703;3639.357078;3637.297454;3635.237829;3633.178204;3631.118579;3629.058954;3626.999329;3624.939705;3622.88008;3620.820455;3618.76083;3616.701205;3614.64158;3612.581956;3610.522331;3608.462706;3606.403081;3604.343456;3602.283831;3600.224207;3598.164582;3596.104957;3594.045332;3591.985707;3589.926082;3587.866458;3585.806833;3583.747208;3581.687583;3579.627958;3577.568333;3575.508709;3573.449084;3571.389459;3569.329834;3567.270209;3565.210584;3563.15096;3561.091335;3559.03171;3556.972085;3554.91246;3552.852835;3550.793211;3548.733586;3546.673961;3544.614336;3542.554711;3540.495086;3538.435461;3536.375837;3534.316212;3532.256587;3530.196962;3528.137337;3526.077712;3524.018088;3521.958463;3519.898838;3517.839213;3515.779588;3513.719963;3511.660339;3509.600714;3507.541089;3505.481464;3503.421839;3501.362214;3499.30259;3497.242965;3495.18334;3493.123715;3491.06409;3489.004465;3486.944841;3484.885216;3482.825591;3480.765966;3478.706341;3476.646716;3474.587092;3472.527467;3470.467842;3468.408217;3466.348592;3464.288967;3462.229343;3460.169718;3458.110093;3456.050468;3453.990843;3451.931218;3449.871594;3447.811969;3445.752344;3443.692719;3441.633094;3439.573469;3437.513845;3435.45422;3433.394595;3431.33497;3429.275345;3427.21572;3425.156095;3423.096471;3421.036846;3418.977221;3416.917596;3414.857971;3412.798346;3410.738722;3408.679097;3406.619472;3404.559847;3402.500222;3400.440597;3398.380973;3396.321348;3394.261723;3392.202098;3390.142473;3388.082848;3386.023224;3383.963599;3381.903974;3379.844349;3377.784724;3375.725099;3373.665475;3371.60585;3369.546225;3367.4866;3365.426975;3363.36735;3361.307726;3359.248101;3357.188476;3355.128851;3353.069226;3351.009601;3348.949977;3346.890352;3344.830727;3342.771102;3340.711477;3338.651852;3336.592228;3334.532603;3332.472978;3330.413353;3328.353728;3326.294103;3324.234479;3322.174854;3320.115229;3318.055604;3315.995979;3313.936354;3311.876729;3309.817105;3307.75748;3305.697855;3303.63823;3301.578605;3299.51898;3297.459356;3295.399731;3293.340106;3291.280481;3289.220856;3287.161231;3285.101607;3283.041982;3280.982357;3278.922732;3276.863107;3274.803482;3272.743858;3270.684233;3268.624608;3266.564983;3264.505358;3262.445733;3260.386109;3258.326484;3256.266859;3254.207234;3252.147609;3250.087984;3248.02836;3245.968735;3243.90911;3241.849485;3239.78986;3237.730235;3235.670611;3233.610986;3231.551361;3229.491736;3227.432111;3225.372486;3223.312862;3221.253237;3219.193612;3217.133987;3215.074362;3213.014737;3210.955113;3208.895488;3206.835863;3204.776238;3202.716613;3200.656988;3198.597363;3196.537739;3194.478114;3192.418489;3190.358864;3188.299239;3186.239614;3184.17999;3182.120365;3180.06074;3178.001115;3175.94149;3173.881865;3171.822241;3169.762616;3167.702991;3165.643366;3163.583741;3161.524116;3159.464492;3157.404867;3155.345242;3153.285617;3151.225992;3149.166367;3147.106743;3145.047118;3142.987493;3140.927868;3138.868243;3136.808618;3134.748994;3132.689369;3130.629744;3128.570119;3126.510494;3124.450869;3122.391245;3120.33162;3118.271995;3116.21237;3114.152745;3112.09312;3110.033496;3107.973871;3105.914246;3103.854621;3101.794996;3099.735371;3097.675747;3095.616122;3093.556497;3091.496872;3089.437247;3087.377622;3085.317997;3083.258373;3081.198748;3079.139123;3077.079498;3075.019873;3072.960248;3070.900624;3068.840999;3066.781374;3064.721749;3062.662124;3060.602499;3058.542875;3056.48325;3054.423625;3052.364;3050.304375;3048.24475;3046.185126;3044.125501;3042.065876;3040.006251;3037.946626;3035.887001;3033.827377;3031.767752;3029.708127;3027.648502;3025.588877;3023.529252;3021.469628;3019.410003;3017.350378;3015.290753;3013.231128;3011.171503;3009.111879;3007.052254;3004.992629;3002.933004;3000.873379;2998.813754;2996.75413;2994.694505;2992.63488;2990.575255;2988.51563;2986.456005;2984.396381;2982.336756;2980.277131;2978.217506;2976.157881;2974.098256;2972.038631;2969.979007;2967.919382;2965.859757;2963.800132;2961.740507;2959.680882;2957.621258;2955.561633;2953.502008;2951.442383;2949.382758;2947.323133;2945.263509;2943.203884;2941.144259;2939.084634;2937.025009;2934.965384;2932.90576;2930.846135;2928.78651;2926.726885;2924.66726;2922.607635;2920.548011;2918.488386;2916.428761;2914.369136;2912.309511;2910.249886;2908.190262;2906.130637;2904.071012;2902.011387;2899.951762;2897.892137;2895.832513;2893.772888;2891.713263;2889.653638;2887.594013;2885.534388;2883.474764;2881.415139;2879.355514;2877.295889;2875.236264;2873.176639;2871.117015;2869.05739;2866.997765;2864.93814;2862.878515;2860.81889;2858.759265;2856.699641;2854.640016;2852.580391;2850.520766;2848.461141;2846.401516;2844.341892;2842.282267;2840.222642;2838.163017;2836.103392;2834.043767;2831.984143;2829.924518;2827.864893;2825.805268;2823.745643;2821.686018;2819.626394;2817.566769;2815.507144;2813.447519;2811.387894;2809.328269;2807.268645;2805.20902;2803.149395;2801.08977;2799.030145;2796.97052;2794.910896;2792.851271;2790.791646;2788.732021;2786.672396;2784.612771;2782.553147;2780.493522;2778.433897;2776.374272;2774.314647;2772.255022;2770.195398;2768.135773;2766.076148;2764.016523;2761.956898;2759.897273;2757.837649;2755.778024;2753.718399;2751.658774;2749.599149;2747.539524;2745.479899;2743.420275;2741.36065;2739.301025;2737.2414;2735.181775;2733.12215;2731.062526;2729.002901;2726.943276;2724.883651;2722.824026;2720.764401;2718.704777;2716.645152;2714.585527;2712.525902;2710.466277;2708.406652;2706.347028;2704.287403;2702.227778;2700.168153;2698.108528;2696.048903;2693.989279;2691.929654;2689.870029;2687.810404;2685.750779;2683.691154;2681.63153;2679.571905;2677.51228;2675.452655;2673.39303;2671.333405;2669.273781;2667.214156;2665.154531;2663.094906;2661.035281;2658.975656;2656.916032;2654.856407;2652.796782;2650.737157;2648.677532;2646.617907;2644.558283;2642.498658;2640.439033;2638.379408;2636.319783;2634.260158;2632.200533;2630.140909;2628.081284;2626.021659;2623.962034;2621.902409;2619.842784;2617.78316;2615.723535;2613.66391;2611.604285;2609.54466;2607.485035;2605.425411;2603.365786;2601.306161;2599.246536;2597.186911;2595.127286;2593.067662;2591.008037;2588.948412;2586.888787;2584.829162;2582.769537;2580.709913;2578.650288;2576.590663;2574.531038;2572.471413;2570.411788;2568.352164;2566.292539;2564.232914;2562.173289;2560.113664;2558.054039;2555.994415;2553.93479;2551.875165;2549.81554;2547.755915;2545.69629;2543.636666;2541.577041;2539.517416;2537.457791;2535.398166;2533.338541;2531.278917;2529.219292;2527.159667;2525.100042;2523.040417;2520.980792;2518.921167;2516.861543;2514.801918;2512.742293;2510.682668;2508.623043;2506.563418;2504.503794;2502.444169;2500.384544;2498.324919;2496.265294;2494.205669;2492.146045;2490.08642;2488.026795;2485.96717;2483.907545;2481.84792;2479.788296;2477.728671;2475.669046;2473.609421;2471.549796;2469.490171;2467.430547;2465.370922;2463.311297;2461.251672;2459.192047;2457.132422;2455.072798;2453.013173;2450.953548;2448.893923;2446.834298;2444.774673;2442.715049;2440.655424;2438.595799;2436.536174;2434.476549;2432.416924;2430.3573;2428.297675;2426.23805;2424.178425;2422.1188;2420.059175;2417.999551;2415.939926;2413.880301;2411.820676;2409.761051;2407.701426;2405.641801;2403.582177;2401.522552;2399.462927;2397.403302;2395.343677;2393.284052;2391.224428;2389.164803;2387.105178;2385.045553;2382.985928;2380.926303;2378.866679;2376.807054;2374.747429;2372.687804;2370.628179;2368.568554;2366.50893;2364.449305;2362.38968;2360.330055;2358.27043;2356.210805;2354.151181;2352.091556;2350.031931;2347.972306;2345.912681;2343.853056;2341.793432;2339.733807;2337.674182;2335.614557;2333.554932;2331.495307;2329.435683;2327.376058;2325.316433;2323.256808;2321.197183;2319.137558;2317.077934;2315.018309;2312.958684;2310.899059;2308.839434;2306.779809;2304.720185;2302.66056;2300.600935;2298.54131;2296.481685;2294.42206;2292.362435;2290.302811;2288.243186;2286.183561;2284.123936;2282.064311;2280.004686;2277.945062;2275.885437;2273.825812;2271.766187;2269.706562;2267.646937;2265.587313;2263.527688;2261.468063;2259.408438;2257.348813;2255.289188;2253.229564;2251.169939;2249.110314;2247.050689;2244.991064;2242.931439;2240.871815;2238.81219;2236.752565;2234.69294;2232.633315;2230.57369;2228.514066;2226.454441;2224.394816;2222.335191;2220.275566;2218.215941;2216.156317;2214.096692;2212.037067;2209.977442;2207.917817;2205.858192;2203.798568;2201.738943;2199.679318;2197.619693;2195.560068;2193.500443;2191.440819;2189.381194;2187.321569;2185.261944;2183.202319;2181.142694;2179.083069;2177.023445;2174.96382;2172.904195;2170.84457;2168.784945;2166.72532;2164.665696;2162.606071;2160.546446;2158.486821;2156.427196;2154.367571;2152.307947;2150.248322;2148.188697;2146.129072;2144.069447;2142.009822;2139.950198;2137.890573;2135.830948;2133.771323;2131.711698;2129.652073;2127.592449;2125.532824;2123.473199;2121.413574;2119.353949;2117.294324;2115.2347;2113.175075;2111.11545;2109.055825;2106.9962;2104.936575;2102.876951;2100.817326;2098.757701;2096.698076;2094.638451;2092.578826;2090.519202;2088.459577;2086.399952;2084.340327;2082.280702;2080.221077;2078.161453;2076.101828;2074.042203;2071.982578;2069.922953;2067.863328;2065.803703;2063.744079;2061.684454;2059.624829;2057.565204;2055.505579;2053.445954;2051.38633;2049.326705;2047.26708;2045.207455;2043.14783;2041.088205;2039.028581;2036.968956;2034.909331;2032.849706;2030.790081;2028.730456;2026.670832;2024.611207;2022.551582;2020.491957;2018.432332;2016.372707;2014.313083;2012.253458;2010.193833;2008.134208;2006.074583;2004.014958;2001.955334;1999.895709;1997.836084;1995.776459;1993.716834;1991.657209;1989.597585;1987.53796;1985.478335;1983.41871;1981.359085;1979.29946;1977.239836;1975.180211;1973.120586;1971.060961;1969.001336;1966.941711;1964.882087;1962.822462;1960.762837;1958.703212;1956.643587;1954.583962;1952.524337;1950.464713;1948.405088;1946.345463;1944.285838;1942.226213;1940.166588;1938.106964;1936.047339;1933.987714;1931.928089;1929.868464;1927.808839;1925.749215;1923.68959;1921.629965;1919.57034;1917.510715;1915.45109;1913.391466;1911.331841;1909.272216;1907.212591;1905.152966;1903.093341;1901.033717;1898.974092;1896.914467;1894.854842;1892.795217;1890.735592;1888.675968;1886.616343;1884.556718;1882.497093;1880.437468;1878.377843;1876.318219;1874.258594;1872.198969;1870.139344;1868.079719;1866.020094;1863.96047;1861.900845;1859.84122;1857.781595;1855.72197;1853.662345;1851.602721;1849.543096;1847.483471;1845.423846;1843.364221;1841.304596;1839.244971;1837.185347;1835.125722;1833.066097;1831.006472;1828.946847;1826.887222;1824.827598;1822.767973;1820.708348;1818.648723;1816.589098;1814.529473;1812.469849;1810.410224;1808.350599;1806.290974;1804.231349;1802.171724;1800.1121;1798.052475;1795.99285;1793.933225;1791.8736;1789.813975;1787.754351;1785.694726;1783.635101;1781.575476;1779.515851;1777.456226;1775.396602;1773.336977;1771.277352;1769.217727;1767.158102;1765.098477;1763.038853;1760.979228;1758.919603;1756.859978;1754.800353;1752.740728;1750.681104;1748.621479;1746.561854;1744.502229;1742.442604;1740.382979;1738.323355;1736.26373;1734.204105;1732.14448;1730.084855;1728.02523;1725.965605;1723.905981;1721.846356;1719.786731;1717.727106;1715.667481;1713.607856;1711.548232;1709.488607;1707.428982;1705.369357;1703.309732;1701.250107;1699.190483;1697.130858;1695.071233;1693.011608;1690.951983;1688.892358;1686.832734;1684.773109;1682.713484;1680.653859;1678.594234;1676.534609;1674.474985;1672.41536;1670.355735;1668.29611;1666.236485;1664.17686;1662.117236;1660.057611;1657.997986;1655.938361;1653.878736;1651.819111;1649.759487;1647.699862;1645.640237;1643.580612;1641.520987;1639.461362;1637.401738;1635.342113;1633.282488;1631.222863;1629.163238;1627.103613;1625.043989;1622.984364;1620.924739;1618.865114;1616.805489;1614.745864;1612.686239;1610.626615;1608.56699;1606.507365;1604.44774;1602.388115;1600.32849;1598.268866;1596.209241;1594.149616;1592.089991;1590.030366;1587.970741;1585.911117;1583.851492;1581.791867;1579.732242;1577.672617;1575.612992;1573.553368;1571.493743;1569.434118;1567.374493;1565.314868;1563.255243;1561.195619;1559.135994;1557.076369;1555.016744;1552.957119;1550.897494;1548.83787;1546.778245;1544.71862;1542.658995;1540.59937;1538.539745;1536.480121;1534.420496;1532.360871;1530.301246;1528.241621;1526.181996;1524.122372;1522.062747;1520.003122;1517.943497;1515.883872;1513.824247;1511.764623;1509.704998;1507.645373;1505.585748;1503.526123;1501.466498;1499.406873;1497.347249;1495.287624;1493.227999;1491.168374;1489.108749;1487.049124;1484.9895;1482.929875;1480.87025;1478.810625;1476.751;1474.691375;1472.631751;1470.572126;1468.512501;1466.452876;1464.393251;1462.333626;1460.274002;1458.214377;1456.154752;1454.095127;1452.035502;1449.975877;1447.916253;1445.856628;1443.797003;1441.737378;1439.677753;1437.618128;1435.558504;1433.498879;1431.439254;1429.379629;1427.320004;1425.260379;1423.200755;1421.14113;1419.081505;1417.02188;1414.962255;1412.90263;1410.843006;1408.783381;1406.723756;1404.664131;1402.604506;1400.544881;1398.485257;1396.425632;1394.366007;1392.306382;1390.246757;1388.187132;1386.127507;1384.067883;1382.008258;1379.948633;1377.889008;1375.829383;1373.769758;1371.710134;1369.650509;1367.590884;1365.531259;1363.471634;1361.412009;1359.352385;1357.29276;1355.233135;1353.17351;1351.113885;1349.05426;1346.994636;1344.935011;1342.875386;1340.815761;1338.756136;1336.696511;1334.636887;1332.577262;1330.517637;1328.458012;1326.398387;1324.338762;1322.279138;1320.219513;1318.159888;1316.100263;1314.040638;1311.981013;1309.921389;1307.861764;1305.802139;1303.742514;1301.682889;1299.623264;1297.56364;1295.504015;1293.44439;1291.384765;1289.32514;1287.265515;1285.205891;1283.146266;1281.086641;1279.027016;1276.967391;1274.907766;1272.848141;1270.788517;1268.728892;1266.669267;1264.609642;1262.550017;1260.490392;1258.430768;1256.371143;1254.311518;1252.251893;1250.192268;1248.132643;1246.073019;1244.013394;1241.953769;1239.894144;1237.834519;1235.774894;1233.71527;1231.655645;1229.59602;1227.536395;1225.47677;1223.417145;1221.357521;1219.297896;1217.238271;1215.178646;1213.119021;1211.059396;1208.999772;1206.940147;1204.880522;1202.820897;1200.761272;1198.701647;1196.642023;1194.582398;1192.522773;1190.463148;1188.403523;1186.343898;1184.284274;1182.224649;1180.165024;1178.105399;1176.045774;1173.986149;1171.926525;1169.8669;1167.807275;1165.74765;1163.688025;1161.6284;1159.568775;1157.509151;1155.449526;1153.389901;1151.330276;1149.270651;1147.211026;1145.151402;1143.091777;1141.032152;1138.972527;1136.912902;1134.853277;1132.793653;1130.734028;1128.674403;1126.614778;1124.555153;1122.495528;1120.435904;1118.376279;1116.316654;1114.257029;1112.197404;1110.137779;1108.078155;1106.01853;1103.958905;1101.89928;1099.839655;1097.78003;1095.720406;1093.660781;1091.601156;1089.541531;1087.481906;1085.422281;1083.362657;1081.303032;1079.243407;1077.183782;1075.124157;1073.064532;1071.004908;1068.945283;1066.885658;1064.826033;1062.766408;1060.706783;1058.647159;1056.587534;1054.527909;1052.468284;1050.408659;1048.349034;1046.289409;1044.229785;1042.17016;1040.110535;1038.05091;1035.991285;1033.93166;1031.872036;1029.812411;1027.752786;1025.693161;1023.633536;1021.573911;1019.514287;1017.454662;1015.395037;1013.335412;1011.275787;1009.216162;1007.156538;1005.096913;1003.037288;1000.977663;998.9180383;996.8584134;994.7987886;992.7391637;990.6795389;988.6199141;986.5602892;984.5006644;982.4410396;980.3814147;978.3217899;976.2621651;974.2025402;972.1429154;970.0832905;968.0236657;965.9640409;963.904416;961.8447912;959.7851664;957.7255415;955.6659167;953.6062919;951.546667;949.4870422;947.4274173;945.3677925;943.3081677;941.2485428;939.188918;937.1292932;935.0696683;933.0100435;930.9504187;928.8907938;926.831169;924.7715441;922.7119193;920.6522945;918.5926696;916.5330448;914.47342;912.4137951;910.3541703;908.2945455;906.2349206;904.1752958;902.1156709;900.0560461;897.9964213;895.9367964;893.8771716;891.8175468;889.7579219;887.6982971;885.6386723;883.5790474;881.5194226;879.4597977;877.4001729;875.3405481;873.2809232;871.2212984;869.1616736;867.1020487;865.0424239;862.9827991;860.9231742;858.8635494;856.8039245;854.7442997;852.6846749;850.62505;848.5654252;846.5058004;844.4461755;842.3865507;840.3269259;838.267301;836.2076762;834.1480513;832.0884265;830.0288017;827.9691768;825.909552;823.8499272;821.7903023;819.7306775;817.6710527;815.6114278;813.551803;811.4921781;809.4325533;807.3729285;805.3133036;803.2536788;801.194054;799.1344291;797.0748043;795.0151795;792.9555546;790.8959298;788.8363049;786.7766801;784.7170553;782.6574304;780.5978056;778.5381808;776.4785559;774.4189311;772.3593063;770.2996814;768.2400566;766.1804317;764.1208069;762.0611821;760.0015572;757.9419324;755.8823076;753.8226827;751.7630579;749.7034331;747.6438082;745.5841834;743.5245585;741.4649337;739.4053089;737.345684;735.2860592;733.2264344;731.1668095;729.1071847;727.0475599;724.987935;722.9283102;720.8686853;718.8090605;716.7494357;714.6898108;712.630186;710.5705612;708.5109363;706.4513115;704.3916867;702.3320618;700.272437;698.2128121;696.1531873;694.0935625;692.0339376;689.9743128;687.914688;685.8550631;683.7954383;681.7358135;679.6761886;677.6165638;675.5569389;673.4973141;671.4376893;669.3780644;667.3184396;665.2588148;663.1991899;661.1395651;659.0799403;657.0203154;654.9606906;652.9010657;650.8414409;648.7818161;646.7221912;644.6625664;642.6029416;640.5433167;638.4836919;636.4240671;634.3644422;632.3048174;630.2451925;628.1855677;626.1259429;624.066318;622.0066932;619.9470684;617.8874435;615.8278187;613.7681939;611.708569;609.6489442;607.5893193;605.5296945;603.4700697;601.4104448;599.35082
